datum,georegion,entries
2021-05-10,VD,2
2021-04-27,LU,3
2021-05-01,LU,2
2021-05-02,LU,0
2021-05-03,LU,2
2022-02-19,CH,65
2021-06-18,AI,1
2021-09-10,FL,0
2021-09-11,FL,0
2021-09-12,FL,0
2021-05-11,LU,1
2021-05-15,VD,3
2021-05-16,VD,1
2021-05-17,VD,2
2021-05-18,VD,2
2022-03-26,VS,1
2021-05-12,LU,0
2021-05-19,LU,1
2021-05-22,LU,2
2021-05-23,LU,2
2021-06-03,LU,0
2021-06-04,LU,0
2021-06-09,LU,0
2021-06-12,LU,0
2021-06-13,LU,0
2021-06-14,LU,0
2021-06-15,LU,2
2021-06-18,LU,0
2021-06-19,LU,1
2021-06-20,LU,0
2021-06-22,LU,1
2022-02-04,GE,17
2021-10-17,NW,0
2022-03-27,VS,3
2022-03-28,VS,2
2020-05-06,CH,3
2020-05-07,CH,7
2021-07-11,SZ,0
2021-07-12,SZ,0
2022-03-29,VS,2
2022-03-30,VS,2
2020-06-25,LU,0
2020-08-11,LU,0
2020-05-08,CH,3
2021-06-26,LU,0
2021-06-27,LU,0
2022-03-31,VS,1
2022-04-01,VS,1
2022-04-02,VS,1
2022-04-03,VS,1
2022-04-04,VS,0
2022-04-05,VS,2
2022-02-26,CH,66
2022-02-27,CH,71
2022-04-06,VS,1
2022-04-07,VS,1
2022-02-28,CH,118
2022-03-01,CH,123
2021-09-29,FL,1
2021-09-30,FL,0
2021-07-02,LU,0
2021-07-03,LU,0
2021-07-04,LU,0
2021-07-05,LU,1
2021-07-06,LU,1
2021-07-07,LU,1
2021-07-09,LU,0
2021-07-11,LU,0
2021-07-13,LU,0
2021-07-14,LU,0
2021-07-17,LU,3
2021-07-19,LU,2
2021-07-21,LU,1
2021-07-22,LU,2
2021-07-28,LU,1
2021-07-29,LU,2
2021-07-30,LU,3
2021-08-01,LU,2
2021-08-02,LU,5
2021-08-04,LU,2
2021-08-06,LU,1
2021-08-07,LU,4
2021-08-08,LU,0
2021-08-09,LU,1
2021-08-10,LU,2
2021-08-11,LU,1
2021-08-12,LU,3
2021-08-13,LU,3
2021-08-14,LU,4
2021-08-15,LU,7
2022-02-10,GE,20
2022-03-02,CH,128
2022-03-03,CH,108
2022-03-04,CH,127
2021-07-09,VD,1
2021-07-10,VD,0
2022-03-05,CH,92
2020-08-26,LU,0
2021-08-17,LU,2
2021-08-18,LU,3
2021-08-19,LU,5
2021-08-20,LU,3
2021-08-21,LU,0
2021-08-22,LU,3
2021-08-23,LU,6
2021-08-26,LU,5
2021-08-27,LU,2
2021-08-28,LU,4
2021-09-03,LU,4
2021-09-04,LU,2
2021-09-05,LU,2
2021-09-06,LU,2
2021-09-07,LU,3
2021-09-09,LU,1
2021-09-10,LU,3
2021-09-11,LU,3
2021-09-12,LU,4
2021-09-13,LU,3
2021-09-14,LU,4
2021-09-15,LU,1
2021-09-16,LU,3
2021-09-17,LU,4
2021-09-18,LU,1
2021-09-21,LU,1
2021-09-22,LU,3
2021-09-23,LU,2
2021-09-29,LU,1
2021-09-30,LU,1
2021-10-01,LU,3
2021-10-03,LU,5
2021-10-04,LU,2
2021-10-05,LU,1
2021-10-06,LU,3
2021-12-06,FL,3
2021-12-07,FL,1
2021-12-08,FL,2
2021-10-07,LU,2
2021-10-08,LU,3
2021-10-10,LU,1
2021-10-11,LU,0
2021-10-12,LU,2
2021-10-15,LU,3
2021-10-16,LU,2
2021-10-17,LU,0
2022-04-08,VS,2
2022-04-09,VS,1
2022-04-10,VS,0
2022-02-11,GE,14
2022-03-08,CH,132
2022-03-09,CH,143
2022-03-10,CH,139
2021-08-24,VD,4
2021-08-25,VD,1
2022-04-11,VS,2
2022-03-11,CH,156
2020-11-07,LU,10
2020-11-08,LU,4
2020-11-18,LU,2
2021-10-18,LU,0
2021-10-19,LU,2
2021-10-22,LU,1
2021-10-23,LU,0
2021-10-25,LU,2
2021-10-26,LU,0
2021-10-27,LU,0
2021-10-28,LU,2
2021-10-29,LU,0
2021-10-30,LU,0
2021-11-02,LU,2
2021-11-03,LU,1
2021-11-04,LU,6
2021-11-05,LU,1
2021-11-09,LU,2
2021-11-10,LU,3
2021-11-11,LU,2
2021-11-12,LU,1
2021-11-13,LU,2
2021-11-15,LU,5
2021-11-16,LU,2
2021-11-17,LU,5
2021-11-22,LU,2
2021-11-23,LU,5
2021-11-25,LU,3
2021-11-26,LU,3
2021-11-27,LU,4
2021-11-28,LU,7
2021-11-29,LU,8
2021-11-30,LU,4
2021-12-01,LU,5
2021-12-02,LU,2
2021-12-03,LU,5
2021-12-04,LU,6
2021-12-06,LU,4
2021-12-07,LU,11
2021-12-08,LU,6
2021-12-09,LU,6
2021-12-10,LU,9
2021-12-11,LU,4
2021-12-12,LU,5
2021-12-13,LU,5
2021-12-14,LU,6
2021-12-15,LU,4
2021-12-17,LU,6
2021-12-18,LU,3
2021-12-19,LU,6
2021-12-20,LU,7
2021-12-21,LU,6
2021-12-22,LU,7
2021-12-23,LU,2
2021-12-28,LU,5
2021-12-29,LU,5
2021-12-30,LU,5
2022-01-02,LU,6
2022-01-03,LU,6
2022-01-04,LU,2
2022-01-05,LU,6
2022-01-07,LU,5
2022-01-08,LU,4
2022-01-09,LU,1
2022-01-10,LU,5
2022-01-11,LU,4
2022-01-12,LU,1
2022-01-13,LU,3
2022-01-16,LU,2
2022-01-18,LU,4
2022-01-19,LU,6
2022-01-20,LU,3
2022-01-21,LU,2
2022-01-22,LU,3
2020-05-09,CH,2
2020-05-12,CH,1
2020-05-21,CH,3
2020-05-25,CH,1
2020-05-26,CH,5
2021-03-14,LU,2
2021-03-15,LU,2
2021-03-17,LU,1
2021-03-18,LU,1
2021-03-19,LU,0
2022-04-12,VS,1
2022-04-13,VS,2
2022-04-14,VS,0
2022-04-15,VS,1
2022-04-16,VS,0
2022-04-17,VS,0
2022-04-18,VS,2
2022-04-19,VS,0
2022-04-20,VS,2
2022-04-21,VS,0
2022-04-22,VS,0
2022-04-23,VS,0
2022-04-24,VS,2
2022-04-25,VS,0
2022-04-26,VS,0
2022-04-27,VS,0
2022-04-28,VS,0
2022-04-29,VS,1
2022-04-30,VS,1
2022-05-01,VS,1
2022-05-02,VS,1
2022-05-03,VS,0
2022-05-04,VS,1
2022-05-05,VS,0
2022-05-06,VS,1
2022-05-07,VS,1
2022-05-08,VS,1
2022-05-09,VS,0
2022-05-10,VS,1
2022-05-11,VS,0
2022-05-12,VS,1
2022-05-13,VS,1
2022-05-14,VS,2
2022-05-15,VS,1
2022-05-16,VS,0
2022-05-17,VS,0
2022-05-18,VS,0
2022-05-19,VS,1
2022-05-20,VS,1
2022-05-21,VS,0
2022-05-22,VS,0
2022-05-23,VS,0
2022-05-24,VS,1
2022-05-25,VS,0
2022-05-26,VS,1
2022-05-27,VS,2
2022-05-28,VS,0
2022-05-29,VS,1
2022-05-30,VS,1
2022-05-31,VS,1
2022-06-01,VS,1
2022-06-02,VS,3
2022-06-03,VS,1
2022-06-04,VS,0
2022-06-05,VS,1
2022-06-06,VS,3
2022-06-07,VS,5
2022-06-08,VS,4
2022-06-09,VS,3
2022-06-10,VS,0
2022-06-11,VS,1
2022-06-12,VS,2
2022-06-13,VS,2
2022-06-14,VS,3
2022-06-15,VS,3
2022-06-16,VS,0
2022-06-17,VS,1
2022-06-18,VS,2
2022-06-19,VS,1
2022-06-20,VS,4
2022-06-21,VS,4
2022-06-22,VS,1
2022-06-23,VS,2
2022-06-24,VS,2
2022-06-25,VS,1
2022-06-26,VS,3
2022-06-27,VS,3
2022-06-28,VS,4
2022-06-29,VS,0
2022-06-30,VS,1
2020-11-03,CH,270
2020-11-20,CH,214
2020-02-24,ZG,0
2020-02-25,ZG,0
2020-02-26,ZG,0
2020-02-27,ZG,0
2020-02-28,ZG,0
2020-02-29,ZG,0
2020-03-01,ZG,0
2020-03-02,ZG,0
2020-03-03,ZG,1
2020-03-04,ZG,1
2020-03-05,ZG,0
2020-03-06,ZG,0
2020-03-07,ZG,0
2020-03-08,ZG,0
2020-03-09,ZG,0
2020-03-10,ZG,0
2020-03-11,ZG,0
2020-03-12,ZG,0
2020-03-13,ZG,0
2020-03-14,ZG,0
2020-03-15,ZG,0
2020-03-16,ZG,0
2020-03-17,ZG,1
2020-03-19,ZG,0
2020-03-20,ZG,0
2020-03-21,ZG,0
2020-03-22,ZG,0
2020-03-23,ZG,1
2020-03-24,ZG,0
2020-03-25,ZG,1
2020-03-26,ZG,1
2020-03-27,ZG,1
2020-03-28,ZG,1
2020-03-29,ZG,2
2020-03-30,ZG,3
2020-03-31,ZG,2
2020-04-01,ZG,1
2020-04-02,ZG,1
2020-04-03,ZG,1
2020-04-04,ZG,1
2020-04-05,ZG,1
2020-04-06,ZG,0
2020-04-07,ZG,0
2020-04-08,ZG,2
2020-04-09,ZG,0
2020-04-10,ZG,1
2020-04-11,ZG,0
2020-04-12,ZG,0
2020-04-13,ZG,0
2020-04-14,ZG,0
2020-04-15,ZG,0
2020-04-16,ZG,0
2020-04-17,ZG,0
2020-04-18,ZG,0
2020-04-19,ZG,0
2020-04-20,ZG,0
2020-04-21,ZG,0
2020-04-22,ZG,0
2020-04-23,ZG,0
2020-04-24,ZG,0
2020-04-25,ZG,0
2020-04-26,ZG,0
2020-04-27,ZG,0
2020-04-28,ZG,0
2020-04-29,ZG,0
2020-04-30,ZG,0
2020-05-01,ZG,0
2020-05-02,ZG,0
2020-05-03,ZG,0
2020-05-04,ZG,0
2020-05-05,ZG,0
2020-05-06,ZG,0
2020-05-07,ZG,0
2020-05-08,ZG,0
2020-05-09,ZG,0
2020-05-10,ZG,0
2020-05-11,ZG,0
2020-05-12,ZG,0
2020-05-13,ZG,0
2020-05-14,ZG,0
2020-05-15,ZG,0
2020-05-16,ZG,0
2020-05-17,ZG,0
2020-05-18,ZG,0
2020-05-19,ZG,0
2020-05-20,ZG,0
2020-05-21,ZG,0
2020-05-22,ZG,0
2020-05-23,ZG,0
2020-05-24,ZG,0
2020-05-25,ZG,0
2020-05-26,ZG,0
2020-05-27,ZG,0
2020-05-28,ZG,0
2020-05-29,ZG,0
2020-05-30,ZG,0
2020-06-01,CHFL,0
2020-06-02,CHFL,0
2020-06-05,CHFL,0
2020-05-31,ZG,0
2020-06-01,ZG,0
2020-06-02,ZG,0
2020-06-03,ZG,0
2020-06-04,ZG,0
2020-06-05,ZG,0
2020-06-06,ZG,0
2020-06-07,ZG,0
2020-06-08,ZG,0
2020-05-16,CHFL,3
2020-05-17,CHFL,5
2020-05-18,CHFL,4
2020-05-20,CHFL,2
2020-05-21,CHFL,3
2020-05-22,CHFL,4
2020-05-23,CHFL,1
2020-06-09,ZG,0
2020-06-10,ZG,0
2020-06-11,ZG,0
2020-06-12,ZG,0
2020-06-13,ZG,0
2020-06-14,ZG,0
2020-06-15,ZG,0
2020-06-16,ZG,0
2020-06-17,ZG,0
2020-06-18,ZG,0
2020-06-19,ZG,0
2020-06-20,ZG,0
2020-06-21,ZG,0
2020-06-22,ZG,0
2020-06-23,ZG,0
2020-06-24,ZG,0
2020-06-25,ZG,0
2020-06-26,ZG,0
2020-06-27,ZG,0
2020-06-28,ZG,0
2020-06-29,ZG,0
2020-06-30,ZG,0
2020-07-01,ZG,1
2020-07-02,ZG,0
2020-07-03,ZG,0
2020-07-04,ZG,0
2020-07-05,ZG,0
2020-07-06,ZG,0
2020-07-07,ZG,0
2020-07-08,ZG,0
2020-07-09,ZG,0
2020-07-10,ZG,1
2020-07-11,ZG,0
2020-07-12,ZG,1
2020-07-13,ZG,0
2020-07-14,ZG,0
2020-07-15,ZG,0
2020-07-16,ZG,0
2020-07-17,ZG,0
2020-07-18,ZG,0
2020-07-19,ZG,0
2020-07-20,ZG,0
2020-07-21,ZG,0
2020-07-22,ZG,0
2020-07-23,ZG,0
2020-07-24,ZG,0
2021-05-24,CH,16
2020-07-25,ZG,0
2020-07-26,ZG,0
2020-08-15,CHFL,8
2020-04-30,AR,0
2022-04-07,FL,0
2021-03-20,LU,1
2022-01-23,LU,2
2022-01-24,LU,6
2022-01-25,LU,3
2022-01-26,LU,4
2022-01-27,LU,2
2020-07-27,ZG,0
2020-07-28,ZG,0
2020-07-29,ZG,0
2020-07-30,ZG,0
2020-07-31,ZG,0
2020-08-01,ZG,0
2020-08-02,ZG,0
2020-08-03,ZG,0
2020-08-04,ZG,0
2020-08-05,ZG,0
2020-08-06,ZG,0
2020-08-07,ZG,0
2020-08-08,ZG,0
2020-08-09,ZG,0
2020-08-10,ZG,0
2020-08-11,ZG,0
2020-08-12,ZG,0
2020-08-13,ZG,0
2020-08-14,ZG,0
2020-08-15,ZG,0
2020-08-16,ZG,1
2020-08-17,ZG,0
2021-06-21,CH,8
2021-06-22,CH,9
2021-06-23,CH,3
2021-06-24,CH,1
2021-06-25,CH,7
2020-08-06,CHFL,13
2020-08-07,CHFL,6
2020-08-08,CHFL,9
2020-08-09,CHFL,7
2020-08-10,CHFL,9
2020-08-18,ZG,0
2020-08-19,ZG,0
2020-08-20,ZG,0
2020-08-21,ZG,0
2020-08-22,ZG,1
2020-08-23,ZG,1
2020-08-24,ZG,0
2020-08-25,ZG,0
2020-08-26,ZG,0
2020-08-27,ZG,0
2020-08-28,ZG,1
2020-09-04,ZG,0
2020-09-05,ZG,0
2020-09-06,ZG,0
2020-09-07,ZG,0
2020-09-08,ZG,0
2020-09-09,ZG,0
2020-09-10,ZG,0
2020-09-11,ZG,0
2020-09-12,ZG,1
2020-09-13,ZG,0
2020-09-14,ZG,0
2020-09-15,ZG,0
2020-09-16,ZG,0
2020-09-17,ZG,0
2020-09-18,ZG,0
2020-09-19,ZG,0
2020-09-20,ZG,0
2020-09-21,ZG,0
2020-09-22,ZG,1
2020-09-23,ZG,1
2020-09-24,ZG,0
2020-09-25,ZG,0
2020-09-26,ZG,0
2020-09-27,ZG,0
2020-09-28,ZG,0
2020-09-29,ZG,0
2020-09-30,ZG,0
2020-10-01,ZG,0
2020-10-02,ZG,0
2020-10-03,ZG,0
2020-10-04,ZG,0
2020-10-05,ZG,0
2020-10-06,ZG,0
2020-10-07,ZG,1
2020-10-08,ZG,1
2020-10-09,ZG,0
2020-10-10,ZG,0
2020-10-11,ZG,0
2020-10-12,ZG,1
2020-10-13,ZG,1
2020-10-14,ZG,3
2020-10-15,ZG,1
2020-10-16,ZG,0
2020-10-17,ZG,1
2020-10-18,ZG,0
2020-10-19,ZG,1
2020-10-20,ZG,0
2020-10-21,ZG,2
2020-10-22,ZG,1
2020-10-23,ZG,1
2020-10-24,ZG,3
2020-10-25,ZG,7
2020-10-26,ZG,3
2020-10-27,ZG,1
2020-10-28,ZG,1
2020-10-29,ZG,1
2020-10-30,ZG,1
2020-10-31,ZG,0
2020-11-01,ZG,0
2020-11-02,ZG,1
2020-11-03,ZG,3
2020-11-04,ZG,0
2020-11-05,ZG,0
2020-11-06,ZG,1
2020-11-07,ZG,0
2020-11-08,ZG,0
2020-11-09,ZG,0
2020-11-10,ZG,1
2020-11-11,ZG,0
2020-11-12,ZG,1
2020-11-13,ZG,1
2020-11-14,ZG,0
2020-11-15,ZG,1
2020-11-16,ZG,0
2020-11-17,ZG,0
2020-11-18,ZG,1
2020-11-19,ZG,0
2020-11-20,ZG,1
2020-11-21,ZG,0
2020-11-22,ZG,0
2020-11-23,ZG,1
2020-11-24,ZG,1
2020-11-25,ZG,1
2020-11-26,ZG,0
2020-11-27,ZG,2
2020-11-28,ZG,0
2020-11-29,ZG,0
2020-11-30,ZG,1
2020-12-01,ZG,0
2020-12-02,ZG,0
2020-12-03,ZG,3
2020-12-04,ZG,2
2020-12-05,ZG,0
2020-12-06,ZG,1
2020-12-07,ZG,1
2020-12-08,ZG,2
2020-12-09,ZG,0
2020-12-10,ZG,1
2020-12-11,ZG,1
2020-12-12,ZG,0
2020-12-13,ZG,0
2020-12-14,ZG,1
2020-12-15,ZG,0
2020-12-16,ZG,0
2020-12-17,ZG,1
2020-12-18,ZG,0
2020-12-19,ZG,1
2020-12-20,ZG,1
2020-12-21,ZG,1
2020-12-22,ZG,1
2020-12-23,ZG,0
2020-12-24,ZG,0
2020-12-25,ZG,0
2020-12-26,ZG,0
2020-12-27,ZG,0
2020-12-28,ZG,0
2020-12-29,ZG,1
2020-12-30,ZG,0
2020-12-31,ZG,1
2021-01-01,ZG,2
2021-01-02,ZG,0
2021-01-03,ZG,1
2021-01-04,ZG,0
2021-01-05,ZG,0
2021-01-06,ZG,0
2021-01-07,ZG,1
2021-01-08,ZG,0
2021-01-09,ZG,0
2021-01-10,ZG,0
2021-01-11,ZG,2
2021-01-12,ZG,0
2021-01-14,ZG,1
2021-01-15,ZG,0
2021-01-16,ZG,0
2021-01-17,ZG,0
2021-01-18,ZG,1
2021-01-19,ZG,2
2021-01-20,ZG,0
2021-01-21,ZG,0
2021-01-22,ZG,1
2021-01-23,ZG,0
2021-01-24,ZG,0
2021-01-25,ZG,0
2021-01-26,ZG,0
2021-01-27,ZG,1
2021-01-28,ZG,0
2021-01-29,ZG,1
2021-01-30,ZG,0
2021-01-31,ZG,0
2021-02-01,ZG,1
2021-02-02,ZG,1
2021-02-03,ZG,0
2021-02-04,ZG,1
2021-02-05,ZG,0
2021-02-06,ZG,1
2021-02-07,ZG,0
2021-02-08,ZG,0
2021-02-09,ZG,0
2021-02-10,ZG,1
2021-02-11,ZG,1
2021-02-12,ZG,0
2021-02-13,ZG,0
2021-02-14,ZG,0
2021-02-15,ZG,2
2021-02-16,ZG,0
2021-02-17,ZG,3
2021-02-18,ZG,0
2021-02-19,ZG,2
2021-02-20,ZG,0
2021-02-21,ZG,0
2021-02-22,ZG,2
2021-02-23,ZG,1
2021-02-24,ZG,0
2021-02-25,ZG,0
2021-02-26,ZG,0
2021-02-27,ZG,0
2021-02-28,ZG,0
2021-03-01,ZG,1
2021-03-02,ZG,0
2021-03-03,ZG,1
2021-05-07,NE,0
2021-02-25,CHFL,53
2021-03-04,ZG,0
2021-03-05,ZG,0
2020-03-11,CH,49
2022-04-18,FL,0
2022-04-12,CH,51
2021-02-26,CHFL,41
2021-03-21,CHFL,48
2022-02-12,GE,5
2021-11-29,GR,4
2021-03-31,LU,2
2021-04-01,LU,5
2021-07-17,SZ,0
2021-03-06,ZG,0
2021-03-07,ZG,0
2021-03-08,ZG,3
2021-03-09,ZG,0
2021-03-10,ZG,0
2021-03-11,ZG,1
2021-03-12,ZG,0
2021-03-13,ZG,1
2021-03-14,ZG,1
2021-03-15,ZG,2
2021-03-16,ZG,0
2021-03-17,ZG,2
2021-03-18,ZG,2
2021-03-19,ZG,2
2021-03-20,ZG,0
2021-03-21,ZG,1
2021-03-22,ZG,0
2021-03-23,ZG,0
2021-03-24,ZG,1
2021-03-25,ZG,1
2021-03-26,ZG,2
2021-03-27,ZG,3
2021-03-28,ZG,4
2021-03-29,ZG,1
2021-03-30,ZG,0
2021-03-31,ZG,0
2021-04-01,ZG,4
2021-04-02,ZG,2
2021-04-03,ZG,4
2021-04-04,ZG,0
2021-04-05,ZG,3
2022-04-20,FL,0
2021-08-26,CH,79
2022-04-21,FL,0
2021-04-02,LU,3
2021-04-03,LU,2
2022-05-12,CH,23
2021-05-04,CHFL,47
2021-04-06,ZG,1
2021-04-07,ZG,4
2021-01-08,AR,0
2021-01-13,AR,4
2021-04-08,ZG,1
2022-01-28,LU,1
2022-01-31,LU,1
2021-04-09,ZG,1
2021-04-10,ZG,1
2021-04-11,ZG,0
2021-04-12,ZG,4
2021-04-13,ZG,1
2021-04-14,ZG,0
2021-04-15,ZG,1
2021-04-16,ZG,2
2021-04-17,ZG,4
2021-04-18,ZG,3
2021-04-19,ZG,2
2021-04-20,ZG,2
2021-04-21,ZG,0
2021-04-22,ZG,1
2021-04-23,ZG,0
2021-04-24,ZG,1
2021-04-25,ZG,0
2021-04-26,ZG,2
2021-04-27,ZG,0
2021-04-28,ZG,0
2021-04-29,ZG,1
2021-04-30,ZG,1
2021-05-01,ZG,0
2021-05-02,ZG,0
2021-05-03,ZG,0
2021-05-04,ZG,1
2021-05-05,ZG,1
2021-05-06,ZG,3
2021-05-07,ZG,0
2021-05-08,ZG,0
2021-05-09,ZG,1
2022-04-22,FL,0
2022-04-23,FL,0
2022-02-02,LU,1
2022-02-03,LU,5
2021-05-10,ZG,0
2022-06-15,CH,48
2021-05-11,ZG,0
2022-06-16,CH,46
2022-06-17,CH,49
2021-04-30,CHFL,63
2021-05-01,CHFL,64
2021-05-02,CHFL,40
2021-05-03,CHFL,66
2022-02-04,LU,7
2021-05-12,ZG,3
2021-05-13,ZG,1
2021-05-14,ZG,1
2021-05-15,ZG,0
2021-05-16,ZG,0
2021-05-17,ZG,0
2021-05-18,ZG,0
2021-05-19,ZG,2
2021-05-20,ZG,2
2021-05-21,ZG,0
2021-05-22,ZG,0
2021-05-23,ZG,0
2021-05-24,ZG,0
2021-05-25,ZG,1
2021-05-26,ZG,0
2020-10-26,NE,18
2020-08-26,CH,7
2021-05-27,ZG,0
2021-05-28,ZG,1
2021-06-23,CHFL,3
2021-03-31,AR,0
2022-04-24,FL,0
2021-04-22,LU,1
2021-04-29,LU,4
2022-02-05,LU,3
2022-02-06,LU,2
2021-05-29,ZG,0
2021-05-30,ZG,0
2021-05-31,ZG,0
2021-06-01,ZG,1
2021-06-02,ZG,1
2021-06-03,ZG,0
2021-06-04,ZG,1
2021-06-05,ZG,0
2021-06-06,ZG,2
2021-06-07,ZG,0
2021-06-08,ZG,0
2021-06-09,ZG,0
2021-06-10,ZG,1
2021-06-11,ZG,0
2021-06-12,ZG,1
2021-06-13,ZG,0
2021-06-14,ZG,0
2021-06-15,ZG,0
2021-06-16,ZG,0
2021-06-17,ZG,0
2021-06-18,ZG,0
2021-06-19,ZG,0
2021-06-20,ZG,0
2021-06-21,ZG,0
2021-06-22,ZG,0
2021-06-23,ZG,0
2021-06-24,ZG,0
2021-06-25,ZG,0
2021-06-26,ZG,0
2021-06-27,ZG,0
2021-06-28,ZG,0
2021-06-29,ZG,0
2021-06-30,ZG,0
2021-07-01,ZG,0
2021-07-02,ZG,0
2021-07-03,ZG,0
2021-07-04,ZG,0
2021-07-05,ZG,0
2021-07-06,ZG,0
2021-07-07,ZG,0
2021-07-08,ZG,0
2021-07-09,ZG,0
2021-07-10,ZG,0
2021-07-11,ZG,0
2021-07-12,ZG,0
2021-07-13,ZG,0
2021-07-14,ZG,0
2021-07-15,ZG,2
2021-07-16,ZG,0
2020-02-29,CHFL,14
2020-03-01,CHFL,10
2020-03-02,CHFL,14
2020-03-03,CHFL,17
2021-07-04,CHFL,3
2021-07-05,CHFL,4
2021-07-06,CHFL,5
2022-02-07,LU,3
2021-07-17,ZG,0
2021-07-18,ZG,2
2021-07-19,ZG,0
2021-07-20,ZG,0
2021-07-21,ZG,0
2021-07-22,ZG,2
2021-07-23,ZG,0
2021-07-24,ZG,0
2021-06-10,AR,0
2021-07-25,ZG,1
2021-07-26,ZG,1
2021-06-11,AR,0
2020-03-13,CH,58
2021-07-27,ZG,0
2021-07-28,ZG,1
2021-08-27,CH,71
2021-08-14,CHFL,61
2021-08-15,CHFL,82
2022-02-19,GE,8
2021-05-04,LU,1
2021-05-07,LU,1
2022-02-08,LU,4
2021-07-29,ZG,1
2021-07-30,ZG,2
2021-07-31,ZG,0
2021-08-01,ZG,1
2021-08-02,ZG,0
2021-08-03,ZG,0
2021-08-04,ZG,0
2021-08-05,ZG,0
2021-08-06,ZG,0
2021-08-07,ZG,1
2021-08-08,ZG,0
2021-08-09,ZG,1
2021-08-10,ZG,2
2021-08-11,ZG,1
2021-08-12,ZG,0
2021-08-13,ZG,2
2021-08-14,ZG,2
2021-08-15,ZG,3
2021-08-16,ZG,2
2021-08-17,ZG,0
2021-08-18,ZG,1
2021-08-19,ZG,0
2021-08-20,ZG,1
2021-08-21,ZG,0
2021-08-22,ZG,3
2021-08-23,ZG,1
2021-08-24,ZG,0
2021-08-25,ZG,0
2021-08-26,ZG,0
2021-08-27,ZG,2
2021-08-28,ZG,0
2021-08-29,ZG,0
2021-08-30,ZG,1
2021-08-31,ZG,1
2021-09-01,ZG,1
2021-09-02,ZG,0
2021-09-03,ZG,0
2021-09-04,ZG,2
2021-09-05,ZG,0
2021-09-06,ZG,1
2021-09-07,ZG,0
2021-09-08,ZG,1
2021-09-09,ZG,2
2021-09-10,ZG,0
2021-09-11,ZG,2
2021-09-12,ZG,1
2021-09-13,ZG,0
2021-09-14,ZG,2
2021-09-15,ZG,2
2021-09-16,ZG,1
2021-09-17,ZG,2
2021-09-18,ZG,0
2021-09-19,ZG,0
2021-09-20,ZG,0
2021-09-21,ZG,0
2021-09-22,ZG,1
2021-09-23,ZG,0
2021-09-24,ZG,1
2021-09-25,ZG,1
2021-09-26,ZG,0
2021-09-27,ZG,1
2021-09-28,ZG,0
2021-09-29,ZG,0
2021-09-30,ZG,0
2021-10-01,ZG,0
2021-10-02,ZG,0
2021-10-03,ZG,0
2021-10-04,ZG,0
2021-10-05,ZG,0
2021-10-06,ZG,0
2021-10-07,ZG,0
2021-10-08,ZG,0
2021-10-09,ZG,0
2021-10-10,ZG,0
2020-05-15,CHFL,3
2021-10-11,ZG,0
2021-10-12,ZG,0
2021-10-13,ZG,1
2021-10-14,ZG,0
2021-10-15,ZG,1
2021-10-16,ZG,0
2021-10-17,ZG,0
2021-10-18,ZG,1
2021-10-19,ZG,0
2021-10-20,ZG,2
2021-10-21,ZG,0
2021-10-22,ZG,0
2021-10-23,ZG,0
2021-10-24,ZG,0
2020-03-14,CH,65
2020-03-15,CH,56
2020-03-16,CH,120
2021-05-13,LU,1
2021-10-25,ZG,0
2021-10-26,ZG,0
2021-01-08,NE,3
2021-10-27,ZG,0
2020-03-18,JU,0
2020-03-19,JU,3
2020-03-20,JU,4
2022-02-09,LU,3
2022-02-10,LU,5
2022-02-11,LU,1
2020-09-01,CH,11
2021-10-28,ZG,0
2021-10-29,ZG,2
2021-10-30,ZG,0
2021-10-31,ZG,0
2021-11-01,ZG,3
2021-11-02,ZG,1
2021-11-03,ZG,0
2021-11-04,ZG,2
2021-11-05,ZG,0
2021-11-06,ZG,0
2021-11-07,ZG,0
2021-11-08,ZG,2
2021-11-09,ZG,0
2021-11-10,ZG,1
2022-05-02,FL,0
2021-11-11,ZG,3
2022-05-03,FL,0
2021-05-14,LU,2
2020-03-17,CH,98
2020-07-08,CHFL,5
2021-12-09,CHFL,149
2021-09-27,AR,1
2021-05-15,LU,0
2021-05-17,LU,1
2022-02-14,LU,3
2021-01-22,NE,5
2021-11-12,ZG,2
2021-11-13,ZG,0
2021-11-14,ZG,2
2021-11-15,ZG,1
2021-11-16,ZG,2
2021-11-17,ZG,1
2021-11-18,ZG,5
2021-11-19,ZG,0
2021-11-20,ZG,2
2021-11-21,ZG,2
2021-11-22,ZG,2
2021-11-23,ZG,2
2021-11-24,ZG,1
2021-11-25,ZG,0
2021-11-26,ZG,0
2021-11-27,ZG,0
2021-11-28,ZG,5
2020-07-30,CHFL,6
2020-03-24,CH,181
2021-10-18,AR,1
2020-07-31,CHFL,9
2021-10-19,AR,0
2021-10-20,AR,0
2020-04-17,JU,0
2021-05-24,LU,0
2021-02-13,NE,1
2021-11-29,ZG,0
2021-11-30,ZG,2
2021-12-01,ZG,2
2020-09-08,CH,8
2020-08-01,CHFL,6
2021-05-25,LU,4
2021-12-02,ZG,1
2021-12-03,ZG,1
2021-12-04,ZG,1
2021-12-05,ZG,0
2021-12-06,ZG,2
2021-12-07,ZG,0
2021-12-08,ZG,2
2021-12-09,ZG,3
2021-12-10,ZG,1
2021-12-11,ZG,2
2021-12-12,ZG,0
2021-12-13,ZG,3
2021-12-14,ZG,1
2021-12-15,ZG,2
2020-08-17,CHFL,10
2021-12-16,ZG,1
